Event ID,Event Date,Start Time,End Time,Event Name,Event Short Name,Event Description,Event Location,Admission,Alternate Event Location
3140,09/01/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
3140,08/31/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
3139,08/31/2015,11:15 AM,12:00 PM,Empire State Plaza at 50 Tour @11:15 AM,Plaza 50th Tours,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).  For more information paste the link below into your browser.https://www.ny.gov/programs/empire-state-plaza-50,Starts at the Plaza Visitor Center,FREE, 
3145,08/30/2015,10:00 AM,5:00 PM,FantaCon 2015,FantaCon 2015,Join us for the 36th Anniversary Mega-Show.,Empire State Plaza Convention Center,$30.00 Advance registration (25% off), 
3145,08/29/2015,10:00 AM,5:00 PM,FantaCon 2015,FantaCon 2015,Join us for the 36th Anniversary Mega-Show.,Empire State Plaza Convention Center,$30.00 Advance registration (25% off), 
3140,08/28/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
3139,08/28/2015,11:15 AM,12:00 PM,Empire State Plaza at 50 Tour @11:15 AM,Plaza 50th Tours,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).  For more information paste the link below into your browser.https://www.ny.gov/programs/empire-state-plaza-50,Starts at the Plaza Visitor Center,FREE, 
3096,08/28/2015,10:00 AM,2:00 PM,Empire State Plaza Summer Farmer's Market,ESP Farmer's Market,Come to the Empire State Plaza Farmer's Market.  A NYS grower/producer only market.  We put the Fresh in freshest  so come and treat yourself to great fruits  vegetables  meats  beverages  plants and flowers.  High quality  low prices - makes this the perfect farmer to consumer place to shop!  This Farmer's Market is proudly presented by Green Mountain Energy.,Outside On the Plaza,Free, 
3139,08/27/2015,11:15 AM,12:00 PM,Empire State Plaza at 50 Tour @11:15 AM,Plaza 50th Tours,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).  For more information paste the link below into your browser.https://www.ny.gov/programs/empire-state-plaza-50,Starts at the Plaza Visitor Center,FREE, 
3129,08/27/2015,8:00 PM,11:00 PM,Capitol Park After Dark  Monsters University Movie RESCHEDULED,Monsters University Resch,"Take a trip back in time to when star Monsters  Inc. employees Mike Wazowski (voice of Billy Crystal) and James P. ""Sulley"" - Sullivan (voice of John Goodman) were just two promising young students at Monsters University in this frightfully fun Disney/Pixar prequel.",Empire State Plaza  Albany in West Capitol Park,FREE - Rescheduled for Thursday, 
3097,08/27/2015,10:00 AM,2:00 PM,Farmer's Market at the Harriman Campus,Harriman Farmer's Market,Come to the Harriman Campus Farmer's Market.  A NYS grower/producer only market.  We put the Fresh in freshest  so come and treat yourself to great fruits  vegetables  meats  beverages  plants and flowers.  High quality  low prices - makes this the perfect farmer to consumer place to shop!  This Farmer's Market is proudly presented by Green Mountain Energy.,Harriman Campus From I-90 West  Exit 3  Building 3 (Next to Ualbany),Free, 
3140,08/27/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
3140,08/26/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
2967,08/15/2014,12:00pm,1:00pm,Made in the Shade of the Egg,Made in the Shade,Sensemeya Fusing hot Latin dance rhythms with the cool sophistication of jazz,Plaza Level at the Base of the Egg,Free, 
3130,08/26/2015,8:00 PM,11:00 PM,Capitol Park After Dark The Maltese Falcon Movie,Maltese Falcon Movie,Humphrey Bogart achieved true stardom as Sam Spade  a hard-boiled San Francisco private eye who can be as unscrupulous as the next guy but also adheres to his own personal code of honor. Into the offices of the Spade & Archer detective agency sweeps a Miss Wonderly (Mary Astor)  who offers a large retainer to Sam and his partner Miles Archer (Jerome Cowan) if they'll protect her from someone named Floyd Thursby.,Empire State Plaza  Albany in West Capitol Park,FREE, 
3139,08/26/2015,11:15 AM,12:00 PM,Empire State Plaza at 50 Tour @11:15 AM,Plaza 50th Tours,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).  For more information paste the link below into your browser.https://www.ny.gov/programs/empire-state-plaza-50,Starts at the Plaza Visitor Center,FREE, 
3096,08/26/2015,10:00 AM,2:00 PM,Empire State Plaza Summer Farmer's Market,ESP Farmer's Market,Come to the Empire State Plaza Farmer's Market.  A NYS grower/producer only market.  We put the Fresh in freshest  so come and treat yourself to great fruits  vegetables  meats  beverages  plants and flowers.  High quality  low prices - makes this the perfect farmer to consumer place to shop!  This Farmer's Market is proudly presented by Green Mountain Energy.,Outside On the Plaza,Free, 
3139,08/25/2015,11:15 AM,12:00 PM,Empire State Plaza at 50 Tour @11:15 AM,Plaza 50th Tours,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).  For more information paste the link below into your browser.https://www.ny.gov/programs/empire-state-plaza-50,Starts at the Plaza Visitor Center,FREE, 
3140,08/25/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
3140,08/24/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
3139,08/24/2015,11:15 AM,12:00 PM,Empire State Plaza at 50 Tour @11:15 AM,Plaza 50th Tours,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).  For more information paste the link below into your browser.https://www.ny.gov/programs/empire-state-plaza-50,Starts at the Plaza Visitor Center,FREE, 
3139,08/21/2015,11:15 AM,12:00 PM,Empire State Plaza at 50 Tour @11:15 AM,Plaza 50th Tours,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).  For more information paste the link below into your browser.https://www.ny.gov/programs/empire-state-plaza-50,Starts at the Plaza Visitor Center,FREE, 
3140,08/21/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
3096,08/21/2015,10:00 AM,2:00 PM,Empire State Plaza Summer Farmer's Market,ESP Farmer's Market,Come to the Empire State Plaza Farmer's Market.  A NYS grower/producer only market.  We put the Fresh in freshest  so come and treat yourself to great fruits  vegetables  meats  beverages  plants and flowers.  High quality  low prices - makes this the perfect farmer to consumer place to shop!  This Farmer's Market is proudly presented by Green Mountain Energy.,Outside On the Plaza,Free, 
3140,08/20/2015,1:15 PM,2:00 PM,Empire State Plaza at 50 Tour @ 1:15 PM,PLAZA 50TH TOURS,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).Type this link in your browser for more information  https://www.ny.gov/programs/empire-state-plaza-50,Tour begins at Plaza Visitor Center,FREE, 
3146,08/20/2015,7:30 AM,12:00 PM,Homeland Security Event,Homeland Security Event, ,Meeting Room 2 4 & 6 and Convention Hall,See Website, 
3087,07/16/2015,10:00 AM,2:00 PM,Summer Sale at the Harriman State Campus,Harriman Summer Sale,These annual  multi-day  seasonal sales offer a variety of vendors and crafters for you to sample and buy goods from at the Harriman Campus.  Be a part of this Summer Sale along with 8 000 state employees on their lunch break.  Come out and see what everyone is talking about.  To be a vendor email  -  garrett.charland@ogs.ny.gov,W. Averell Harriman State Office Building Campus, , 
3139,08/20/2015,11:15 AM,12:00 PM,Empire State Plaza at 50 Tour @11:15 AM,Plaza 50th Tours,Become better acquainted with the Empire State Plaza and learn first-hand how government and culture are housed within its Modern architecture. The tour includes a look at the Plazas memorials  The Egg  and the Empire State Plaza Art Collection. (Tour begins at Plaza Visitor Center).  For more information paste the link below into your browser.https://www.ny.gov/programs/empire-state-plaza-50,Starts at the Plaza Visitor Center,FREE, 
